,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
7130,20050101,20:00:00,2.5,1198.25,218.81181619256017,7.941026771297775,896.75,401.6,719.75,151.1,1071.75,1435.5,7.7500001192093,54.64999961853,0.5786137462800229
7131,20050101,21:00:00,2.3,1175.5,218.81181619256017,8.14175871073353,905.0,333.9,718.0,137.4,1103.75,1389.25,6.2250001430511,59.599999427795,0.5698019877539707
7132,20050101,22:00:00,2.1,1117.5,218.81181619256017,6.3853200900791585,829.5,294.7,765.0,130.1,1058.25,1312.75,5.6750000715256,59.949999809265,0.5522850511637818
7133,20050101,23:00:00,1.7,1090.5,218.81181619256017,5.191654203204007,773.0,221.7,819.5,115.4,1002.75,1231.75,5.5750000476837,59.699999809265,0.5462779515138344
7134,20050102,00:00:00,1.8,1077.75,218.81181619256017,5.232102970332502,775.0,229.5,808.5,111.8,1012.0,1195.0,4.6999999284744,62.89999961853,0.5424012492677923
7135,20050102,01:00:00,1.6,1042.5,218.81181619256017,4.270706811760649,725.5,194.7,875.0,105.1,971.5,1107.25,4.5249998569489,63.5,0.5410911142434791
7136,20050102,02:00:00,1.3,992.0,218.81181619256017,3.551096219905272,685.25,167.2,916.25,95.5,963.25,1034.5,4.5,63.649998664856,0.5414464316200277
7137,20050102,03:00:00,1.3,1003.5,218.81181619256017,4.519882381598143,738.75,246.88125161959056,867.75,113.07551523007129,1004.25,1030.25,3.0500000119209,69.950000762939,0.5387902724099097
7138,20050102,04:00:00,1.3,947.25,218.81181619256017,3.339212977494369,672.75,148.4,929.25,86.7,973.75,929.25,3.1749999523163,68.349998474121,0.5310140903081333
7139,20050102,05:00:00,1.1,922.5,218.81181619256017,2.7104322698706853,633.5,122.6,983.5,75.1,942.5,874.75,3.0749999880791,69.174998283386,0.5337385267644592
7140,20050102,06:00:00,1.0,910.5,218.81181619256017,2.408114346922603,613.25,148.4,991.5,81.7,934.0,861.25,2.375,71.924999237061,0.5287878953322207
7141,20050102,07:00:00,1.0,923.75,218.81181619256017,2.638152338588159,628.75,142.7,994.0,82.8,941.25,851.5,3.1249999403954,68.674998283386,0.5317070179911708
7142,20050102,08:00:00,1.2,954.25,218.81181619256017,3.3517690595025225,673.5,179.6,940.0,88.2,981.0,891.0,2.1499999761581,73.074998855591,0.5289382049387638
7143,20050102,09:00:00,1.3,960.0,218.81181619256017,3.8703668977541836,703.5,225.9,887.25,105.9,1002.5,946.75,3.2999999523163,68.22500038147,0.534617558008592
7144,20050102,10:00:00,1.6,1016.25,218.81181619256017,4.927070715920718,759.75,254.2,834.75,112.0,1043.75,1015.5,4.1000000238419,65.849999427795,0.5450814215903033
7145,20050102,11:00:00,2.2,1138.75,218.81181619256017,7.510506118812435,878.75,372.3,753.0,141.4,1092.0,1200.75,6.5500000715256,56.575000762939,0.5528257322437673
7146,20050102,12:00:00,2.2,1129.75,218.81181619256017,7.078731968506726,860.25,379.0,751.5,148.4,1058.0,1217.75,8.0250000953674,51.150000572205,0.5515505529276665
7147,20050102,13:00:00,2.8,1237.0,218.81181619256017,9.586489285350797,962.0,477.6,684.5,170.5,1138.25,1385.0,10.275000333786,44.875,0.5612258054515364
7148,20050102,14:00:00,2.1,1159.25,218.81181619256017,6.540487668220774,836.5,344.1,742.0,159.5,1086.75,1310.75,12.325000047684,41.724999427795,0.5960942550045805
7149,20050102,15:00:00,1.6,1124.0,218.81181619256017,5.544912138895297,790.25,257.6,791.25,136.8,1070.5,1206.0,13.450000047684,41.299999237061,0.6342035523773165
7150,20050102,16:00:00,2.8,1311.5,218.81181619256017,10.536647597459748,997.5,474.0,640.0,166.5,1249.25,1472.75,13.424999952316,43.050000190735,0.6600207185180348
7151,20050102,17:00:00,2.6,1246.25,218.81181619256017,8.915021639753098,936.0,438.2,665.0,163.5,1181.5,1459.75,9.8999998569489,53.300001144409,0.6504280454498055
7152,20050102,18:00:00,2.8,1232.25,218.81181619256017,8.775650731240786,930.5,450.7,674.25,165.8,1171.25,1626.5,8.8749997615814,54.574999809265,0.6225592128215847
7153,20050102,19:00:00,2.9,1285.75,218.81181619256017,10.502542595459966,996.25,472.7,643.75,167.2,1217.25,1827.0,8.8500001430511,54.824999809265,0.6243795051229383
7154,20050102,20:00:00,3.4,1347.0,218.81181619256017,13.009989174919578,1084.0,559.7,582.0,174.3,1290.0,2004.0,8.3000001907349,58.200000762939,0.6391285915609591
7155,20050102,21:00:00,2.9,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,470.0,835.3709728246765,159.9,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7156,20050102,22:00:00,3.2,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,505.7,835.3709728246765,168.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7157,20050102,23:00:00,3.1,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,482.4,835.3709728246765,162.3,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7158,20050103,00:00:00,3.0,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,436.1,835.3709728246765,148.5,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7159,20050103,01:00:00,3.4,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,472.0,835.3709728246765,158.0,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7160,20050103,02:00:00,3.0,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,378.9,835.3709728246765,142.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7161,20050103,03:00:00,2.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,246.88125161959056,835.3709728246765,113.07551523007129,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7162,20050103,04:00:00,2.1527495439145166,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,285.8,835.3709728246765,120.5,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7163,20050103,05:00:00,1.1,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,155.4,835.3709728246765,92.3,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7164,20050103,06:00:00,1.4,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,264.2,835.3709728246765,101.5,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7165,20050103,07:00:00,1.8,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,366.2,835.3709728246765,121.0,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7166,20050103,08:00:00,3.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,621.8,835.3709728246765,164.1,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7167,20050103,09:00:00,3.1,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,550.8,835.3709728246765,174.9,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7168,20050103,10:00:00,1.9,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,349.0,835.3709728246765,130.1,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7169,20050103,11:00:00,1.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,284.9,835.3709728246765,116.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7170,20050103,12:00:00,1.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,265.4,835.3709728246765,114.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7171,20050103,13:00:00,1.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,222.4,835.3709728246765,106.3,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7172,20050103,14:00:00,1.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,237.2,835.3709728246765,102.2,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7173,20050103,15:00:00,1.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,293.5,835.3709728246765,122.3,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7174,20050103,16:00:00,2.2,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,329.4,835.3709728246765,137.6,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7175,20050103,17:00:00,3.3,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,487.4,835.3709728246765,162.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7176,20050103,18:00:00,3.9,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,604.2,835.3709728246765,176.5,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7177,20050103,19:00:00,5.0,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,728.4,835.3709728246765,190.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7178,20050103,20:00:00,4.2,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,652.7,835.3709728246765,182.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7179,20050103,21:00:00,3.2,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,509.4,835.3709728246765,162.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7180,20050103,22:00:00,1.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,276.8,835.3709728246765,135.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7181,20050103,23:00:00,1.5,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,267.9,835.3709728246765,130.1,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7182,20050104,00:00:00,1.3,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,192.5,835.3709728246765,116.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7183,20050104,01:00:00,1.2,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,166.8,835.3709728246765,103.9,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7184,20050104,02:00:00,1.3,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,158.6,835.3709728246765,97.1,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7185,20050104,03:00:00,0.8,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,246.88125161959056,835.3709728246765,113.07551523007129,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7186,20050104,04:00:00,0.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,88.9,835.3709728246765,71.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7187,20050104,05:00:00,0.8,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,97.2,835.3709728246765,71.2,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7188,20050104,06:00:00,0.9,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,181.6,835.3709728246765,93.5,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7189,20050104,07:00:00,1.1,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,262.0,835.3709728246765,118.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7190,20050104,08:00:00,3.4,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,560.6,835.3709728246765,173.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7191,20050104,09:00:00,3.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,540.3,835.3709728246765,170.3,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7192,20050104,10:00:00,3.1,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,480.4,835.3709728246765,171.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7193,20050104,11:00:00,3.3,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,607.8,835.3709728246765,195.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7194,20050104,12:00:00,3.4,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,584.2,835.3709728246765,190.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7195,20050104,13:00:00,2.8,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,425.8,835.3709728246765,165.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7196,20050104,14:00:00,2.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,397.2,835.3709728246765,147.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7197,20050104,15:00:00,3.0,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,473.2,835.3709728246765,172.4,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7198,20050104,16:00:00,2.9,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,368.5,835.3709728246765,164.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7199,20050104,17:00:00,3.8,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,531.7,835.3709728246765,183.9,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7200,20050104,18:00:00,3.8,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,498.2,835.3709728246765,173.1,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7201,20050104,19:00:00,3.6,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,486.8,835.3709728246765,174.3,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7202,20050104,20:00:00,4.5,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,628.8,835.3709728246765,181.0,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7203,20050104,21:00:00,3.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,502.2,835.3709728246765,165.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7204,20050104,22:00:00,2.4,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,380.6,835.3709728246765,149.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7205,20050104,23:00:00,1.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,249.7,835.3709728246765,130.7,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7206,20050105,00:00:00,1.7,1099.7078560041523,218.81181619256017,10.082993455078688,939.0292051310569,265.6,835.3709728246765,128.8,1456.1434860786712,1022.780725169614,18.31605401479476,49.232360145050656,1.0255302148066763
7207,20050105,01:00:00,1.7,1135.0,218.81181619256017,5.581302679176529,792.0,226.1,727.0,119.6,1170.0,1151.0,9.5,69.5,0.8261402755814764
7208,20050105,02:00:00,1.9,1188.0,218.81181619256017,8.050252104073985,901.25,258.6,657.0,118.6,1260.75,1184.75,9.0500001907349,70.85000038147,0.8176016449726056
7209,20050105,03:00:00,2.0,1242.0,218.81181619256017,8.53088910572999,920.75,246.88125161959056,625.75,113.07551523007129,1218.5,1373.5,8.0750000476837,72.074998855591,0.7797699428120062
7210,20050105,04:00:00,2.0,1219.0,218.81181619256017,7.748421496443901,888.75,260.0,648.75,110.5,1185.75,1405.25,7.8500001430511,72.050001144409,0.7679307318627815
7211,20050105,05:00:00,1.7,1186.75,218.81181619256017,6.849891943840394,850.25,241.9,652.75,109.1,1169.0,1382.5,7.5500000715256,72.724998474121,0.7597963113541509
7212,20050105,06:00:00,1.8,1224.5,218.81181619256017,8.123422119877722,904.25,267.4,644.25,110.1,1194.25,1459.75,7.4500000476837,71.675001144409,0.7438502485366616
7213,20050105,07:00:00,2.2,1332.75,218.81181619256017,11.116640655817063,1018.5,410.9,576.0,126.1,1275.0,1612.0,7.9250000715256,70.60000038147,0.756238025326664
7214,20050105,08:00:00,3.7,1488.5,218.81181619256017,16.44582406398566,1193.25,669.8,496.5,148.2,1474.75,1775.5,8.5999999046326,69.02499961853,0.7732146686134704
7215,20050105,09:00:00,4.8,1596.25,218.81181619256017,21.636312385375,1341.25,829.5,436.0,162.2,1671.5,1990.5,9.125,67.52499961853,0.7830939183072304
7216,20050105,10:00:00,4.8,1584.5,218.81181619256017,19.308644976828855,1277.0,844.5,456.25,173.1,1566.75,1944.0,9.7750000953674,65.825000762939,0.7967148854143337
7217,20050105,11:00:00,5.2,1673.75,218.81181619256017,22.932518576624254,1375.75,992.0,438.25,197.9,1643.0,2098.25,11.199999809265,61.925000190735,0.8225765050705997
7218,20050105,12:00:00,5.9,1741.0,218.81181619256017,25.34221830888116,1437.75,1129.9,415.75,219.3,1740.5,2158.75,12.750000238419,60.074999809265,0.8820404953306786
7219,20050105,13:00:00,5.9,1680.0,218.81181619256017,25.173767956059887,1433.5,976.6,417.0,205.9,1790.0,2005.0,13.350000143051,62.35000038147,0.9513438385064605
7220,20050105,14:00:00,3.1,1295.25,218.81181619256017,13.182230127749888,1089.75,459.2,552.5,154.8,1479.25,1440.5,14.324999809265,61.224999427795,0.9940970004323666
7221,20050105,15:00:00,2.6,1287.5,218.81181619256017,13.850130929670096,1111.75,346.3,559.5,150.0,1491.5,1379.5,14.575000047684,59.550000190735,0.982369932331902
7222,20050105,16:00:00,2.8,1280.75,218.81181619256017,13.834795263224649,1111.25,383.1,552.75,147.9,1483.0,1408.5,14.225000143051,60.025000572205,0.9684372150884201
7223,20050105,17:00:00,2.8,1309.5,218.81181619256017,13.453760957164876,1098.75,414.4,558.5,157.5,1480.75,1444.75,13.849999666214,62.60000038147,0.9861521049905413
7224,20050105,18:00:00,2.8,1276.25,218.81181619256017,13.453760957164876,1098.75,369.9,558.75,151.9,1504.0,1387.5,13.550000190735,63.999999046326,0.9890864210668997
7225,20050105,19:00:00,3.1,1312.0,218.81181619256017,14.981190048066997,1148.0,400.1,531.75,148.1,1525.0,1410.5,13.400000095367,64.450000762939,0.9865361576927093
7226,20050105,20:00:00,3.3,1331.75,218.81181619256017,14.91780198921513,1146.0,377.6,539.25,147.0,1522.5,1377.25,13.499999761581,64.72500038147,0.9971000621353613
7227,20050105,21:00:00,2.7,1247.75,218.81181619256017,11.896096062617145,1046.0,356.9,587.75,143.9,1404.0,1315.5,13.350000143051,65.325000762939,0.9967367537454159
7228,20050105,22:00:00,2.3,1181.5,218.81181619256017,9.190126573053254,946.75,333.2,643.25,143.5,1333.5,1209.5,13.175000190735,64.5,0.9731848270699928
7229,20050105,23:00:00,1.6,1059.0,218.81181619256017,5.956122343665647,809.75,226.6,764.25,125.7,1199.75,1001.75,13.174999952316,62.25,0.9392365048046022
7230,20050106,00:00:00,1.6,1055.75,218.81181619256017,5.649154155725517,795.25,202.8,782.5,115.2,1187.25,896.25,12.5,63.650000572205,0.9196264769575746
7231,20050106,01:00:00,1.7,1063.75,218.81181619256017,5.431203339043807,784.75,209.7,769.0,115.9,1183.75,945.75,12.324999809265,64.60000038147,0.9228924874094602
7232,20050106,02:00:00,1.6,1059.25,218.81181619256017,5.395234084738762,783.0,198.1,780.75,111.9,1188.0,877.0,12.549999952316,63.77499961853,0.9244019075897201
7233,20050106,03:00:00,1.4,991.0,218.81181619256017,3.478432739697483,681.0,246.88125161959056,874.0,113.07551523007129,1125.0,717.75,12.599999904633,62.724999427795,0.9121113474978958
7234,20050106,04:00:00,2.1527495439145166,949.5,218.81181619256017,2.533156691548873,621.75,89.0,960.25,67.2,1093.0,642.5,12.049999952316,64.550000190735,0.9059649731411327
7235,20050106,05:00:00,0.9,1004.75,218.81181619256017,3.448698810469343,679.25,88.8,874.5,66.8,1120.0,744.5,10.675000190735,69.474998474121,0.8918719418948695
7236,20050106,06:00:00,0.8,939.0,218.81181619256017,1.7917691381845675,568.25,100.6,1037.0,72.4,1054.25,656.25,12.399999856949,62.64999961853,0.8993692289435926
7237,20050106,07:00:00,0.7,960.75,218.81181619256017,2.6457215096105893,629.25,104.1,1010.75,68.6,1113.75,681.75,12.300000190735,62.724999427795,0.8946631882590323
7238,20050106,08:00:00,1.1,1017.0,218.81181619256017,4.023051532017862,712.0,191.6,826.5,107.1,1147.0,829.0,11.375,66.60000038147,0.8947831441858264
7239,20050106,09:00:00,1.5,1108.25,218.81181619256017,6.2317436447591925,822.5,236.5,719.5,117.0,1246.5,960.75,11.125,70.175001144409,0.9276338708310155
7240,20050106,10:00:00,1.5,1121.75,218.81181619256017,5.817659747566895,803.25,210.5,733.0,115.1,1225.0,960.0,13.425000190735,60.974999427795,0.9348377089250449
7241,20050106,11:00:00,1.6,1098.75,218.81181619256017,6.297366924277402,825.5,230.2,738.75,120.0,1222.75,939.5,15.925000190735,52.199999809265,0.937738091857915
7242,20050106,12:00:00,1.6,1123.75,218.81181619256017,5.860115705535284,805.25,239.5,725.75,127.9,1233.0,938.0,15.625,53.97500038147,0.9514970870897731
7243,20050106,13:00:00,2.0,1186.25,218.81181619256017,8.537128148519281,921.0,295.4,659.75,137.9,1309.5,1040.0,16.274999856949,51.525000572205,0.9461714704028019
7244,20050106,14:00:00,1.7,1096.0,218.81181619256017,6.160982751377795,819.25,242.6,732.5,126.7,1237.75,904.0,16.47500038147,50.775000572205,0.9441550485651146
7245,20050106,15:00:00,1.5,1120.25,218.81181619256017,6.368789264357057,828.75,195.8,725.0,111.2,1259.25,910.0,16.275000095367,51.924999237061,0.9535167989814326
7246,20050106,16:00:00,2.0,1185.0,218.81181619256017,7.8504920260883315,893.0,237.2,665.75,122.3,1311.75,1011.0,16.199999809265,53.0,0.9686908545095485
7247,20050106,17:00:00,1.9,1173.25,218.81181619256017,7.664791387485363,885.25,274.4,685.0,134.1,1287.5,1038.0,15.625000238419,54.800000190735,0.9660405922808173
7248,20050106,18:00:00,2.1,1221.0,218.81181619256017,8.898078347600162,935.33333333333,352.1,642.33333333333,152.6,1323.3333333333,1144.3333333333,14.5,57.5,0.944048707912841
7249,20050106,19:00:00,2.8,1329.75,218.81181619256017,12.389162076428056,1063.0,487.6,578.0,169.4,1418.5,1351.5,14.025000095367,60.050000190735,0.9565885252614571
7250,20050106,20:00:00,2.7,1325.0,218.81181619256017,11.341067288775244,1026.5,425.9,590.5,162.1,1394.25,1365.0,13.475000143051,62.974999427795,0.9685920353943499
7251,20050106,21:00:00,2.4,1194.75,218.81181619256017,8.381735969623461,914.75,376.4,665.75,152.4,1294.5,1244.75,12.625000238419,65.425001144409,0.9529040449488456
7252,20050106,22:00:00,1.6,1150.25,218.81181619256017,7.287422947152213,869.25,237.2,694.25,127.2,1252.25,1203.25,11.950000047684,67.5,0.9412695275012526
7253,20050106,23:00:00,1.7,1144.5,218.81181619256017,5.870750253780853,805.75,198.5,735.75,111.8,1207.25,1120.25,10.475000143051,71.974998474121,0.9119882111807588
7254,20050107,00:00:00,1.3,1041.0,218.81181619256017,4.331267414137387,728.75,163.9,818.75,97.7,1129.75,971.5,10.0,70.875,0.8705843254643331
7255,20050107,01:00:00,1.4,1031.75,218.81181619256017,3.5725896205436136,686.5,141.9,867.0,89.4,1109.0,878.0,9.7999999523163,70.699998855591,0.8571241086121797
7256,20050107,02:00:00,1.2,1009.75,218.81181619256017,3.141056393473606,660.75,142.4,880.75,82.1,1099.5,852.5,8.0499999523163,74.974998474121,0.8097991009878985
7257,20050107,03:00:00,1.0,951.25,218.81181619256017,2.5034923538874008,619.75,246.88125161959056,937.75,113.07551523007129,1076.5,779.0,7.9250001907349,75.14999961853,0.8049757430324007
7258,20050107,04:00:00,1.0,943.75,218.81181619256017,2.4629473984519596,617.0,126.9,944.25,76.7,1038.5,766.0,7.0,77.27499961853,0.778217099523889
7259,20050107,05:00:00,0.6,861.5,218.81181619256017,1.442220421528291,539.75,73.4,1109.75,54.6,999.0,670.0,7.1749999523163,74.39999961853,0.7580834646741037
7260,20050107,06:00:00,0.7,908.75,218.81181619256017,1.7693789354604086,566.5,99.6,1049.25,62.9,993.0,694.0,6.7250000238419,75.025001525879,0.7417685189181764
7261,20050107,07:00:00,1.0,964.75,218.81181619256017,3.1125911650019615,659.0,125.9,973.25,68.9,1058.5,739.25,6.4250000715256,76.25,0.7388523981496907
7262,20050107,08:00:00,1.7,1102.0,218.81181619256017,7.623121501642551,883.5,284.4,719.0,98.8,1217.5,939.5,5.9750001430511,78.47500038147,0.7377293877584603
7263,20050107,09:00:00,3.0,1225.5,218.81181619256017,15.25186639323188,1156.5,418.5,551.75,124.7,1464.25,1201.0,6.3250000476837,77.424999237061,0.7452123184563602
7264,20050107,10:00:00,2.4,1131.5,218.81181619256017,9.280463860059642,950.25,432.0,658.75,123.0,1252.75,1105.75,7.6750000715256,73.75,0.7769483564980617
7265,20050107,11:00:00,2.2,1183.0,218.81181619256017,10.970401144780768,1013.25,310.4,631.5,127.7,1305.75,1185.75,10.174999952316,61.47500038147,0.7638208272767945
7266,20050107,12:00:00,2.6,1210.5,218.81181619256017,10.557133221495256,998.25,446.3,605.25,148.6,1298.25,1302.25,11.25,58.099999427795,0.7742773305782955
7267,20050107,13:00:00,2.5,1252.5,218.81181619256017,11.432786377520735,1029.75,464.4,590.25,137.2,1351.25,1368.0,10.649999856949,62.27499961853,0.7981413610199928
7268,20050107,14:00:00,3.0,1310.75,218.81181619256017,13.129706743219696,1088.0,504.9,562.75,146.7,1401.75,1451.75,11.125,62.02499961853,0.8199001004079542
7269,20050107,15:00:00,3.3,1340.5,218.81181619256017,14.775598053926105,1141.5,563.6,536.0,167.6,1453.75,1536.75,12.600000143051,57.675000190735,0.8386771371456393
7270,20050107,16:00:00,3.8,1431.5,218.81181619256017,16.487108109675482,1194.5,625.4,508.5,180.3,1512.75,1651.0,13.299999952316,56.200000762939,0.8547671984059405
7271,20050107,17:00:00,3.6,1404.0,218.81181619256017,16.50363408226432,1195.0,589.9,498.75,169.5,1500.5,1623.25,11.150000095367,65.25,0.8639332433097388
7272,20050107,18:00:00,5.0,1492.75,218.81181619256017,21.469616535835723,1336.75,711.9,466.0,180.3,1638.0,1742.0,8.75,74.550001144409,0.843429234298276
7273,20050107,19:00:00,5.7,1477.75,218.81181619256017,22.205307711396188,1356.5,722.5,473.0,177.5,1652.0,1639.25,7.2250000238419,78.549999237061,0.8030474500989957
7274,20050107,20:00:00,5.0,1411.25,218.81181619256017,20.517273193429688,1310.75,707.4,487.25,158.8,1588.5,1536.75,6.5000001192093,79.97500038147,0.7788610540806234
7275,20050107,21:00:00,4.8,1386.5,218.81181619256017,17.703472052446337,1230.75,736.5,523.25,155.9,1487.0,1463.25,5.7750000953674,83.75,0.7767684403898815
7276,20050107,22:00:00,3.9,1305.75,218.81181619256017,15.396001425208011,1161.0,646.2,557.25,145.7,1406.75,1378.75,5.5249999761581,83.549999237061,0.7619344687303673
